molecule,smiles,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b7d00>,CCCCCCCC(C)C(C)C(C)CCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b7d50>,CCCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b7da0>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b7df0>,CCCCCCCC(C)C(C)C(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b7e40>,CCCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b7e90>,CCCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b7ee0>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b7f30>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b7f80>,CCCCCCCCCCCC(C)C(C)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8030>,CCCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8080>,CCCCCCCCCCCCCCCC(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b80d0>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8120>,CCCCCCCCCCC(C)CC(C)CCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8170>,CCCCCCCCCCCCCCCC(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b81c0>,CCCCCCC(C)C(C)C(C)CC(C)CCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8210>,CCCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8260>,CCCCCCCC(C)CCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b82b0>,CCCCCCCC(C)C(C)CC(C)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8300>,CCCCCCCCCCC(CC)CCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8350>,CCCCCCCCCCCCC(C)CCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b83a0>,CCCCCCCCCCCCCCCC(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b83f0>,CCCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8440>,CCCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8490>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b84e0>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8530>,CCCCCCCCC(C)CCCC(C)CCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8580>,CCCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b85d0>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8620>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8670>,CCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b86c0>,CCCCCCCCCCCCCC(C)CCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8710>,CCCCCCCCCCCCCCC(C)C(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8760>,CCCCCCCCC(C)CCC(C)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b87b0>,CCCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8800>,CCCCCCCCCCCCCCCCC(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8850>,CCCCCCCCCC(C)CC(C)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b88a0>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b88f0>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8940>,CCCCCCCCCCCCC(C)C(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8990>,CCCCCCCCCCCCCCCC(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b89e0>,CCCCCCCCCCCCCCCC(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8a30>,CCCCCCCCCCCCC(C)CCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8a80>,CCCCCCCCCCCCCCC(C)C(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8ad0>,CCCCCCCCCCCCCCCC(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8b20>,CCCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8b70>,CCCCCCCCCCCCC(C)CCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8bc0>,CCCCCCCCCCCCC(C)CCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8c10>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8c60>,CCCCCCCCCCCCC(C)C(C)C(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b4f30>,CCCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8d00>,CCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8d50>,CCCCCCCCCCCCCCC(C)C(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8da0>,CCCCCCCCCCCCCCCC(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8df0>,CCCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8e40>,CCCCCCCC(C)C(C)C(C)CCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8e90>,CCCCCCCCCCCCCCCC(C)CCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8ee0>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8f30>,CCCCCCCCCC(CC)CCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b8f80>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9030>,CCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9080>,CCCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b90d0>,CCCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9120>,CCCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9170>,CCCCCCCCCCCCC(C)C(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b91c0>,CCCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9210>,CCCCCCCCC(CCCCC)CCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9260>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b92b0>,CCCCCCCCCCCCCC(C)CC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9300>,CCCCCCCCCCCCCCCC(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9350>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b93a0>,CCCCCCCCCCC(CC)CCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b93f0>,CCCCCCCCCCCCC(C)C(C)CCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9440>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9490>,CCCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b94e0>,CCCCCCCCCCCCCC(C)C(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9530>,CCCCCCCCCCCCCCCC(C)CC(C)C,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9580>,CCCCCCCCCCCCCCCC(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b95d0>,CCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9620>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9670>,CCCCCCCCCCCC(C)CCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b96c0>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9710>,CCCCCCCC(C)CC(C)C(C)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9760>,CCCCCCCCCCC(C)CCC(C)CCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b97b0>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9800>,CCCCCCCCCCCCC(C)C(C)CCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9850>,CCCCCCCCCCCCCCCC(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b98a0>,CCCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b98f0>,CCCCCCCCCCCCC(C)C(C)CCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9940>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9990>,CCCCCCCCCC(C)CCC(C)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b99e0>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9a30>,CCCCCCCCCCCC(C)C(C)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9a80>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9ad0>,CCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9b20>,CCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9b70>,CCCCCCCCCCCCCCCC(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9bc0>,CCCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9c10>,CCCCCCCCCCCCCCCC(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9c60>,CCCCCCC(C)C(C)C(C)CC(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9cb0>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9d00>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9d50>,CCCCC(C)C(C)C(C)C(C)C(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9da0>,CCCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9df0>,CCCCCCCCCCCC(CC)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9e40>,CCCCCCCCCCC(C)CCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9e90>,CCCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9ee0>,CCCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9f30>,CCCCCCCCCCCCCC(C)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81b9f80>,CCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba030>,CCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba080>,CCCCCCCCCCC(C)C(C)CC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba0d0>,CCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba120>,CCCCCCC(C)CCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba170>,CCCCCCCCCCC(C)CCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba1c0>,CCCCCCCCCCC(CCC)CCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba210>,CCCCCCCCCCCCCCCCC(C)C(C)C,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba260>,CCCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba2b0>,CCCCCCCCCCCCCCC(C)C(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba300>,CCCCCCCCC(C)CC(C)CCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba350>,CCCCCCCCCCCCCCCC(CC)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba3a0>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba3f0>,CCCCCCCCCCCCCCC(C)C(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba440>,CCCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba490>,CCCCCCCCCCCCCCCC(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba4e0>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba530>,CCCCCCC(C)C(C)C(C)C(C)CCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba580>,CCCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba5d0>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba620>,CCCCCCCC(C)C(C)C(C)C(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba670>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba6c0>,CCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba710>,CCCCCCCCC(C)C(C)C(C)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba760>,CCCCCCCCCC(C)C(C)CC(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba7b0>,CCCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba800>,CCCCCCCCCCC(C)CCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba850>,CCCCCCC(C)CCCC(C)CCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba8a0>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba8f0>,CCCCCCCCC(C)CC(C)CCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba940>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba990>,CCCCCCCCCCCCCC(C)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81ba9e0>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81baa30>,CCCCCCCCCCCC(C)CCC(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81baa80>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81baad0>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bab20>,CCCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bab70>,CCCCCCCCC(C)C(C)CC(C)CCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81babc0>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bac10>,CCCCCCCCCC(CC)CCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bac60>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bacb0>,CCCCCCCCCCC(C)CCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bad00>,CCCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bad50>,CCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bada0>,CCCCCCCCC(C)C(C)CC(C)CCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81badf0>,CCCCCC(C)C(C)C(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bae40>,CCCCCCCCC(C)C(C)C(C)C(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bae90>,CCCCCCCCCCCCCCC(C)CCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81baee0>,CCCCCCCCCCCCCC(C)CC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81baf30>,CCCCCCCCC(C)C(C)C(C)C(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81baf80>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb030>,CCCCCCCCCCCCCCC(C)CC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb080>,CCCCCCCCCC(C)CCC(C)C(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb0d0>,CCCCCCCC(C)C(C)CC(C)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb120>,CCCCC(C)CCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb170>,CCCCCCCCCCCCCCCC(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb1c0>,CCCCCCCCCCCCC(C)C(C)C(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb210>,CCCCCCCCCCCCCCCC(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb260>,CCCCCCCCCC(C)C(C)C(C)C(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb2b0>,CCCCCCCCCCCCCCC(C)C(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb300>,CCCCCCCC(C)C(C)C(C)CCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb350>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb3a0>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb3f0>,CCCCCCCCCCCCC(C)CCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb440>,CCCCCCCC(C)C(C)CCC(C)CCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb490>,CCCCCCCCCC(CC)CCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb4e0>,CCCCCCCCCCCCC(C)CCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb530>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb580>,CCCCCCCC(C)CCCC(C)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb5d0>,CCCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb620>,CCCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb670>,CCCCCCCCCCCCCC(C)CCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb6c0>,CCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb710>,CCCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb760>,CCCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb7b0>,CCCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb800>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb850>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb8a0>,CCCCCCC(C)C(C)C(C)CCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb8f0>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb940>,CCCCCCCCCCCCCC(C)C(C)CCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb990>,CCCCCCCCCCCCCCCCCCC(C)CC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bb9e0>,CCCCCCCCCCCCCCCCCCCC(C)C,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bba30>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bba80>,CCCCCCCCCCCCCCCCCCCCCCC,1.0,0.041,0.84
<rdkit.Chem.rdchem.Mol object at 0x7fc6e81bbad0>,CCCCCCCCCCCCCCCCC(C)CCC,1.0,0.041,0.84
