molecule,smiles,validity,unique,novelty
<rdkit.Chem.rdchem.Mol object at 0x7f57c0f08f80>,O=[N+]([O-])C1C=C[CH2:3]C=C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a030>,COC[SH](=O)(C=O)CC[CH]O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0f08f30>,CC(C)CC[B]C(CC(C)(C)C)C(=O)C(C)SC(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a0d0>,CCCC1C([Si](Cl)(CC)CCC)[Si]1Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a120>,COCC(F)CCSS([CH][Cl+3])=CP,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a170>,CC(C)[SiH](C[PH](C)=O)C1CCOC1Br,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a080>,CCC1CC(C2CC(C#N)OC(=O)O2)(N(C)C)CN1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a1c0>,COC1=NN[Si]N=C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a210>,CCSN1OC(CC)C(CC2OC2F)C(C[CH:2])C1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a260>,CCCCCOC(F)F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a2b0>,CC(CC1(C)CC(C2CC2)C1)S(=O)(=O)C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a300>,CCC(CF)C([Si](C)(C)CCl)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a350>,CCCCCS(=O)(=O)C1C(CC)CN(C)S1(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a3f0>,C[CH]P[C]1SS[C]1[CH][C]Br,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a440>,CC1OCCOCCCC2BC21,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a490>,CC(C)B1OC[C@@H](C#N)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a3a0>,CCSC(C[SH](C)[PH](OC)=[CH2:1])N(CC)N(C)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a4e0>,CC1C(N(C)CC#N)S(=O)(=O)N(C)CC2CNOC21C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a580>,CCC[Si]C1(F)CCCCN1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a530>,CCCC[Si]O[Si]Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a5d0>,CCS(=O)(=O)CC12CC(C#N)N(C)CCCC1N2C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a670>,C#C[C@@H]1C(C)[C@@H](F)[C@H]1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a620>,CCSC[Si](C)(CC)CCCCCC(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0f06da0>,CCCCCOCPCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a710>,CCCCCCC[SiH][SiH2][CH][SiH]1(CSC)OC(SC)S1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a7b0>,C[B]NCN(CCSCl)[SH]=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a800>,CSC(C)(SC)C1CCC(C)CP1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a850>,COCCCC[PH](=O)C1CCCC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a760>,CC(C)C(CCl)C1C(=O)N(C)SC1C(C)CCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a8f0>,CC1CN2CCCOC(=O)OC(CN2C)C1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a8a0>,CC[Si]O[Si](CC)(CCCC(C)=O)CCCC(=O)CC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a990>,CCCC(C#N)(OC=O)OC(=O)OCC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a9e0>,CCC1(CCCC#N)OC(=O)OCOC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8aa30>,C#Cc1nccnc1-c1ccccc1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a940>,CCCPCC[SiH]=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8aad0>,CCCCCCC(=O)CCS(=O)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ab20>,CSCC(Cl)C(C)[ClH][S],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8aa80>,COC(CS(=O)(=O)C(C)=O)C(C(C)C)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8abc0>,C[C]1CCN(C)CC1SF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ab70>,CN1CC2C3C4CCCCC5(CC41)OC(=O)CC235,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ac10>,CCCS(=O)CCF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ac60>,COS(=O)(=O)OCC1COS(=O)(=O)C2CC(C)C12,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8acb0>,CC1C2CS(=O)(=O)C1C(CC1C(C)N1C)CCN2C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ad50>,CCC([B]F)N(COC)C(=O)C[SiH]OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ad00>,CCCC(OC)C1CC(S(C)(=O)=O)C(=O)OC2CC21,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ada0>,CCC[CH]OCCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ae40>,C[CH]CCCCCCC[Si](CC)(CC)OCCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8adf0>,COCC([Si][SiH]OCB[SiH3])B1OCC(C)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8aee0>,[CH][CH][C][C]([C]OC)CCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8af30>,CC(C)CCCP(C1CC1)C1CC2CCC1C2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ae90>,CC1OCCN2CCCC(C=O)(OC(=O)O[S])C12,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8af80>,C=Cc1c[nH]cc1F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f080>,CCCC(C=O)OC(=O)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f0d0>,CCO[Si]POCC(C)C(O)SF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f030>,CCCC1OC(=O)C12CC(C)(C)OCS2(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f120>,C#SC1C[PH]2CCP(C#N)C(C)(CP2)N(C)[SH]1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f1c0>,CCCCPOCCOP1CCCC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f210>,CCC[SH](=O)(OC)O[Si]OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f170>,CNc1nccnc1Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f2b0>,COC1=CC=CC1C(=O)O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f260>,CNC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f350>,CC12CCC3C1C3(C)CS(=O)(=O)CCO2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f3a0>,CB(Cl)CCCC1CCOO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f300>,C[CH]CN(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f3f0>,CCC([Si][Si](CC)CS(C)(=O)=O)[Si](C)(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f490>,COC(=O)CC(P[Mg]CC(C)C)[PH](=O)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f440>,CSSCSCF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f4e0>,CCCCS[Si]Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f580>,CCSSCCCC[Al]([CH][C](C)SC)OSC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f5d0>,CC(CCCC[B]CB1CCCC2[B]B12)PP,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f530>,COCC(N(C)C)C(F)(F)N(C)C(OC)OC(=O)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f670>,CCCN(C)CC1OCCC12COC(=O)OC2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f6c0>,CN[C]1CC=CS[C]1[C]([NH])O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f620>,CC(=O)CC(=O)CCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f710>,COC1OC(=O)OC(C2CC(C)(N(C)C)C2)C1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f760>,CCC12CN(C=O)CC([Si](C)(C)CC)C1O2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f800>,N#C[C@H]1SC=CC=C1N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f850>,C[N]CCC(SOOC)C(C=O)CCC(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f7b0>,CC(CC#N)C1(S(C)(=O)=O)OC1C(=O)C=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f8f0>,Cc1noc(Cl)cc1=NCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f8a0>,CN(CCC(F)F)[SH]1(=O)CCC(F)(F)CC1[SiH]=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f990>,CN1OC2=CSNB[N]P21,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f9e0>,CCC1C(CCN(C)OC2CCCCO2)CCCN1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8f940>,CN(Cl)C(=O)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fa30>,CC1OC(C(=O)CC#N)C1CCS(F)(CP)[SiH](C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fad0>,CSCCC1C(C)C1SBOOSC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fb20>,CN1CCOCOC(=O)OC2C(C#N)C21F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fa80>,C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fb70>,COC1(OC(=O)C([Si][F:5])C(C)C)CCCCC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fc10>,CS(=O)C1(CF)OC(=O)C[SH]1[PH](F)C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fbc0>,CCCC(=O)OCOO[Si]N(C)CON(C)C1CC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fcb0>,CCN(CCOOC)OC(=O)C(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fc60>,CC12C(=O)S(=O)(=O)NC13OC(S(C)(=O)=O)C32,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fd00>,CCCBB(C#N)CC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fda0>,CCC(=O)ON(CSC)C1(COC)CCS1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fd50>,CC1PPC1N(C[N]N(C)CBr)C1CNP1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fe40>,C=C[C@@]1(NC)CN(C)CCN1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fdf0>,CCCN(CCC)CCC[C]1CB(OC)C1B(C)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fee0>,CCOS(=O)OS(OCC)(SC)N(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ff30>,COS(=O)(=O)COCC[ClH][SiH]=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ff80>,CCS(=O)C(F)[PH](=O)(=S)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90030>,CC(Cl)(C=N)CC(F)(F)CCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8fe90>,COB(CCCC1CC(C#[Si]F)CC1[C](C)C)OF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90080>,COCS(=O)(=O)C(=O)C(CCC(C)C)OC1CC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90120>,CC(CC=O)C1OC12CC1COC(=O)OC1O2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e900d0>,CO[Si](=O)OC1C(=O)OCC2COC(COC(C)=O)C21,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8a6c0>,CC1(Cl)CCC2C1OS(=O)(=O)N2C1(C)CCC(=O)C1[S],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90210>,C[C@@H]1C=CC[C@H](OC#N)N1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e901c0>,CC=[Al]CCCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90260>,CN(C)[C@@H]1CO1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e902b0>,CCN([B]SC)CSC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90350>,CC(Cl)CS(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e903a0>,[C][N]COS(C)(COCCP(C)C)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90300>,CF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e903f0>,CCCN(C)CC(C#N)(CS(=O)(=O)N(C)C)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90490>,CCCN(CF)CCP[C]N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e904e0>,O=C=CC1=CC=C[SH]1Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90530>,CCO[Si][SH](CC)[Si]1CC[Si]CN1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90440>,C[Si](C)(C)CCCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90580>,CCC1CC2(C=O)C13CCC(C)(C3)S2(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90620>,CC(=O)C1C2CC3CCC(C)N2C1C3C#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e905d0>,C=Cc1ccc(O)s1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e906c0>,C[C][CH][CH][Si](Cl)[SiH]C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90710>,CC(N(C)C)C1(C2(P)CC3CC3C2)CCC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90670>,CCN1CC2(C#N)OCS(=O)(=O)C(C)CC2C1SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e907b0>,CCCC(CCC)N(C)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90800>,CCOC(CCCCC(C)CC)C1CCCCC(Cl)C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90760>,COCC(CC(=O)OC)O[Si](C(C)C)(C(C)C)C(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e908a0>,CCC(C)(F)CS([O])([O])[SH]=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e908f0>,CCOC12COC(=O)OC(CN(C=O)C1C)C2,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90940>,C[Si](Cl)(Cl)BO[Si]F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90990>,CC(Cl)CC12CC1C(CC=O)C2=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e909e0>,CC(=O)N(C)C(=O)SC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90a30>,CC(Cl)(C#N)CCSCBr,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90a80>,CN1CC(OC(=O)OCC(C=O)CC=O)OC1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90ad0>,CCCCOP1OC(CCC)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90b20>,CC1OCC2(OC(=O)OC2C)C(=O)N2CC12,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90b70>,CCB1[Si]CCC1(C)CC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90bc0>,CC1CCC(Cl)(C#N)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90850>,CCC1CC(CCC(C)C[B]N(C)C)(N(C)C)C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90c10>,CCOC1OC(=O)OC2OC(=O)OCC1(C)C2CC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90cb0>,CCCN(CN(C)C)C1CCOC(=O)OCC1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90d00>,CCC(F)(C=O)CS(=O)(=O)CC(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90d50>,CO[Si](CC(C)Cl)OCS(C)(OC)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90da0>,CC(C[AlH2])C(F)CN(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90c60>,CC1(C)CC2CS(=O)(=O)CCOC(=O)OC2C1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90e40>,CCC1CC(=O)CCOC(=O)O[Si]1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90e90>,CCCCC[Si][Si](Cl)[Al]C(Cl)Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90ee0>,CCCOC(CCC)C1OC(=O)OC1CC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90df0>,CCSOPSCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90f80>,COC(C)S1(C)S#C[SH]1c1ccccc1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90f30>,CCCC(C)N(CCS(C)(=O)=O)C(C)(C)C(=O)OC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e030>,CO[B]CSC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e0d0>,CC1OCOC(=O)OC1C(=O)CC1C(C)N1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e120>,COc1c[nH]c(C#N)c1-c1ccccc1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e170>,CCOOC(CSC(C)SCOC)OON,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e080>,CCBCCCOC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e1c0>,CC(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e260>,CO[B]SN(C)[SiH3],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e210>,CN(O)C[C@H]1[C@H]2[AlH][CH][CH][CH]CCCN12,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e300>,CCCC(C)C(C)C(COCC)C(=O)CC=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e350>,CC(=CCC(=O)Cl)CC1[CH][CH]P1Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e3a0>,COP1(=O)OC[PH](F)(C(C)=O)OC1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e3f0>,[CH]SSP(SCC)S(C)(=O)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e440>,CCC([SiH])SCCO[Si](C)CBOC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e490>,CCCC(C(=O)O[B][Al])C(C)C(=O)OCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e4e0>,CC[C@@H]1C=CSC=C1NNC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e530>,CCC(=O)CCCC(C)C(=O)C(F)CF,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e2b0>,CC[ClH][Si](Cl)(Cl)C[Si]1CCC[Si][SiH2]1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e5d0>,CCC(SC)C1(C)SC(=O)S1=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e580>,C[SiH](C)[SiH3],0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e670>,CCCN(CCC[C][CH2:3])[Si]Cl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e6c0>,COC(=O)OCC(C#N)O[Si][Si](C)(C)C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e710>,COS(C)(C)OS1(C)CC1F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e760>,C[CH][CH]P(=O)(OCC)OC(CC)CCCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e7b0>,CCC(C)OCCCC[Al](CC)CC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e620>,CCC12C(=O)C(=O)N3CC(CC(OC)C1C3)N2C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e850>,CCOCC1CN(C)C(F)C1[Si](=O)OCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e8a0>,CCC(CC=O)OC1C23CCC12OC(=O)O3,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e8f0>,CC12COC3(C)CC34OC(=O)CC1C24,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e800>,CCC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e90170>,CCSSSSSCl,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e9e0>,COc1cn(C)cc1-c1ccccc1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ea30>,C[Si]CC(C)CCOPP,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ea80>,CC[C][CH]CC[CH][SiH]C[Si]F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ead0>,CCCC(SCOC(=O)OC1CCCCC1C)C(C)=O,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8e940>,CN(C=O)C(CON1CC1)C(C)(C=O)N(C)SBr,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8eb70>,CC(CCCCC[Si](C)Cl)[Si](C)(C)F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8eb20>,C[Al]OC(Cl)SC,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ec10>,CC(=S)CC1=CSC=S(C)(=O)[SH]1[C]F,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ec60>,CC[C]1OCC[SiH]1C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ecb0>,CC(=O)C1(C)COCOC(=O)OC12CC2C,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ebc0>,CC(CCCC=O)PC#N,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8ed00>,CCN(C)S(=O)(=O)C1CN(C)C(C)CCOC(=O)O1,0.406,0.984,0.976
<rdkit.Chem.rdchem.Mol object at 0x7f57c0e8eda0>,CN[C@H]1OCCO[C@H]1[N+](=O)[O-],0.406,0.984,0.976
